time,ppg
6.08,1.04985337243402
6.088,1.05962854349951
6.096,1.0752688172043
6.104,1.10068426197458
6.112,1.13978494623656
6.12,1.19257086999022
6.128,1.25708699902248
6.136,1.33040078201369
6.144,1.40957966764418
6.152,1.49071358748778
6.16,1.56989247311828
6.168,1.64613880742913
6.176,1.71163245356794
6.184,1.7702834799609
6.192,1.83186705767351
6.2,1.89442815249267
6.208,1.95601173020528
6.216,2.01759530791789
6.224,2.08015640273705
6.232,2.14173998044966
6.24,2.20136852394917
6.248,2.25806451612903
6.256,2.3128054740958
6.264,2.36461388074291
6.272,2.41251221896383
6.28,2.44965786901271
6.288,2.47898338220919
6.296,2.50635386119257
6.304,2.52883675464321
6.312,2.52590420332356
6.32,2.50635386119257
6.328,2.49364613880743
6.336,2.48289345063539
6.344,2.47018572825024
6.352,2.45650048875855
6.36,2.44379276637341
6.368,2.43108504398827
6.376,2.41837732160313
6.384,2.40566959921799
6.392,2.39296187683284
6.4,2.3782991202346
6.408,2.36363636363636
6.416,2.34799608993157
6.424,2.32942326490714
6.432,2.3088954056696
6.44,2.28739002932551
6.448,2.26392961876833
6.456,2.24046920821114
6.464,2.21700879765396
6.472,2.19452590420332
6.48,2.17399804496579
6.488,2.15542521994135
6.496,2.13587487781036
6.504,2.11436950146628
6.512,2.09286412512219
6.52,2.0713587487781
6.528,2.04985337243402
6.536,2.02834799608993
6.544,2.00684261974585
6.552,1.98631476050831
6.56,1.96676441837732
6.568,1.94721407624633
6.576,1.92961876832845
6.584,1.91397849462366
6.592,1.89638318670577
6.6,1.87878787878788
6.608,1.86119257086999
6.616,1.8435972629521
6.624,1.82795698924731
6.632,1.81329423264907
6.64,1.79863147605083
6.648,1.78299120234604
6.656,1.7663734115347
6.664,1.74975562072336
6.672,1.73411534701857
6.68,1.72140762463343
6.688,1.71065493646139
6.696,1.69794721407625
6.704,1.68426197458456
6.712,1.67057673509286
6.72,1.65689149560117
6.728,1.64320625610948
6.736,1.62952101661779
6.744,1.6158357771261
6.752,1.60312805474096
6.76,1.59042033235582
6.768,1.57869012707722
6.776,1.57086999022483
6.784,1.56304985337243
6.792,1.55229716520039
6.8,1.5425219941349
6.808,1.5327468230694
6.816,1.52688172043011
6.824,1.52785923753666
6.832,1.53958944281525
6.84,1.56207233626588
6.848,1.59726295210166
6.856,1.64418377321603
6.864,1.69794721407625
6.872,1.75659824046921
6.88,1.80840664711632
6.888,1.85728250244379
6.896,1.91006842619746
6.904,1.96383186705767
6.912,2.01759530791789
6.92,2.07038123167155
6.928,2.12218963831867
6.936,2.17204301075269
6.944,2.22091886608016
6.952,2.26783968719453
6.96,2.3128054740958
6.968,2.35483870967742
6.976,2.38905180840665
6.984,2.41837732160313
6.992,2.45063538611926
7.0,2.48289345063539
7.008,2.51319648093842
7.016,2.53958944281525
7.024,2.56109481915934
7.032,2.57575757575758
7.04,2.58455522971652
7.048,2.58651026392962
7.056,2.58162267839687
7.064,2.56989247311828
7.072,2.55327468230694
7.08,2.53567937438905
7.088,2.51710654936461
7.096,2.49755620723363
7.104,2.47800586510264
7.112,2.45845552297165
7.12,2.43890518084066
7.128,2.41837732160313
7.136,2.39687194525904
7.144,2.37438905180841
7.152,2.34897360703812
7.16,2.32258064516129
7.168,2.29521016617791
7.176,2.26979472140762
7.184,2.24633431085044
7.192,2.22091886608016
7.2,2.19550342130987
7.208,2.17106549364614
7.216,2.14565004887586
7.224,2.12023460410557
7.232,2.09481915933529
7.24,2.069403714565
7.248,2.04496578690127
7.256,2.01955034213099
7.264,1.99511241446725
7.272,1.97165200391007
7.28,1.95210166177908
7.288,1.93450635386119
7.296,1.91397849462366
7.304,1.89345063538612
7.312,1.87194525904203
7.32,1.85043988269795
7.328,1.83088954056696
7.336,1.81133919843597
7.344,1.79178885630499
7.352,1.772238514174
7.36,1.75268817204301
7.368,1.73411534701857
7.376,1.71945259042033
7.384,1.70772238514174
7.392,1.6930596285435
7.4,1.67741935483871
7.408,1.66177908113392
7.416,1.64613880742913
7.424,1.63147605083089
7.432,1.61485826001955
7.44,1.59824046920821
7.448,1.58260019550342
7.456,1.56695992179863
7.464,1.55327468230694
7.472,1.54349951124145
7.48,1.5405669599218
7.488,1.544477028348
7.496,1.55718475073314
7.504,1.58162267839687
7.512,1.6177908113392
7.52,1.66373411534702
7.528,1.71652003910068
7.536,1.7741935483871
7.544,1.83284457478006
7.552,1.89051808406647
7.56,1.94721407624633
7.568,2.0058651026393
7.576,2.05669599217986
7.584,2.10263929618768
7.592,2.1544477028348
7.6,2.21016617790811
7.608,2.26881720430108
7.616,2.32746823069404
7.624,2.38514173998045
7.632,2.44086021505376
7.64,2.49560117302053
7.648,2.54740957966764
7.656,2.59726295210166
7.664,2.64418377321603
7.672,2.68817204301075
7.68,2.72140762463343
7.688,2.74682306940371
7.696,2.77321603128055
7.704,2.79765395894428
7.712,2.81622678396872
7.72,2.82893450635386
7.728,2.83284457478006
7.736,2.82991202346041
7.744,2.82111436950147
7.752,2.80645161290323
7.76,2.78690127077224
7.768,2.76539589442815
7.776,2.74291300097752
7.784,2.72043010752688
7.792,2.6969696969697
7.8,2.67350928641251
7.808,2.64907135874878
7.816,2.62365591397849
7.824,2.59824046920821
7.832,2.57086999022483
7.84,2.54154447702835
7.848,2.51221896383187
7.856,2.48289345063539
7.864,2.45454545454545
7.872,2.42815249266862
7.88,2.40371456500489
7.888,2.37732160312805
7.896,2.34995112414467
7.904,2.32160312805474
7.912,2.29325513196481
7.92,2.26588465298143
7.928,2.23851417399804
7.936,2.21212121212121
7.944,2.18670576735093
7.952,2.16129032258065
7.96,2.13685239491691
7.968,2.11143695014663
7.976,2.08895405669599
7.984,2.069403714565
7.992,2.05083088954057
8.0,2.03616813294233
8.008,2.02639296187683
8.016,2.02443792766373
8.024,2.03225806451613
8.032,2.04887585532747
8.04,2.07233626588465
8.048,2.10166177908113
8.056,2.13587487781036
8.064,2.17106549364614
8.072,2.20136852394917
8.08,2.227761485826
8.088,2.25610948191593
8.096,2.28445747800587
8.104,2.3108504398827
8.112,2.33528836754643
8.12,2.35972629521017
8.128,2.3822091886608
8.136,2.40273704789834
8.144,2.42228739002933
8.152,2.43988269794721
8.16,2.45650048875855
8.168,2.47018572825024
8.176,2.47800586510264
8.184,2.47996089931574
8.192,2.47800586510264
8.2,2.47018572825024
8.208,2.455522971652
8.216,2.43597262952102
8.224,2.41251221896383
8.232,2.38709677419355
8.24,2.36265884652981
8.248,2.34017595307918
8.256,2.31867057673509
8.264,2.29814271749756
8.272,2.27956989247312
8.28,2.26197458455523
8.288,2.24242424242424
8.296,2.22091886608016
8.304,2.19843597262952
8.312,2.17497556207234
8.32,2.14956011730205
8.328,2.12316715542522
8.336,2.09677419354839
8.344,2.0713587487781
8.352,2.04594330400782
8.36,1.95307917888563
8.368,1.82306940371456
8.376,1.74682306940371
8.384,1.6969696969697
8.392,1.65493646138807
8.4,1.6177908113392
8.408,1.58357771260997
8.416,1.54936461388074
8.424,1.51515151515152
8.432,1.48191593352884
8.44,1.44770283479961
8.448,1.41544477028348
8.456,1.38514173998045
8.464,1.35679374389052
8.472,1.33626588465298
8.48,1.31867057673509
8.488,1.29814271749756
8.496,1.27468230694037
8.504,1.25122189638319
8.512,1.2297165200391
8.52,1.21016617790811
8.528,1.19745845552297
8.536,1.19550342130987
8.544,1.20723362658847
8.552,1.23655913978495
8.56,1.28250244379277
8.568,1.34506353861193
8.576,1.41055718475073
8.584,1.47898338220919
8.592,1.56109481915934
8.6,1.64809384164223
8.608,1.73607038123167
8.616,1.82013685239492
8.624,1.90029325513196
8.632,1.97751710654936
8.64,2.05083088954057
8.648,2.12218963831867
8.656,2.19159335288368
8.664,2.25806451612903
8.672,2.31378299120235
8.68,2.36168132942327
8.688,2.41251221896383
8.696,2.46432062561095
8.704,2.51417399804497
8.712,2.56207233626588
8.72,2.60410557184751
8.728,2.63929618768328
8.736,2.66471163245357
8.744,2.67937438905181
8.752,2.68328445747801
8.76,2.67546432062561
8.768,2.65493646138807
8.776,2.62658846529814
8.784,2.59237536656891
8.792,2.55425219941349
8.8,2.51515151515152
8.808,2.47605083088954
8.816,2.43988269794721
8.824,2.40469208211144
8.832,2.37047898338221
8.84,2.33528836754643
8.848,2.29716520039101
8.856,2.25610948191593
8.864,2.21309872922776
8.872,2.17302052785924
8.88,2.13294232649071
8.888,2.08895405669599
8.896,2.04398826979472
8.904,1.9980449657869
8.912,1.95307917888563
8.92,1.91006842619746
8.928,1.86803519061584
8.936,1.82502443792766
8.944,1.78005865102639
8.952,1.73607038123167
8.96,1.69403714565005
8.968,1.65395894428153
8.976,1.62072336265885
8.984,1.59237536656891
8.992,1.56304985337243
9.0,1.53372434017595
9.008,1.50244379276637
9.016,1.47214076246334
9.024,1.44086021505376
9.032,1.41055718475073
9.04,1.38123167155425
9.048,1.35288367546432
9.056,1.32746823069404
9.064,1.3030303030303
9.072,1.28445747800587
9.08,1.26881720430108
9.088,1.24926686217009
9.096,1.227761485826
9.104,1.20625610948192
9.112,1.18572825024438
9.12,1.16422287390029
9.128,1.14271749755621
9.136,1.11925708699902
9.144,1.09677419354839
9.152,1.07624633431085
9.16,1.05571847507331
9.168,1.03616813294233
9.176,1.02248289345064
9.184,1.00977517106549
9.192,0.995112414467253
9.2,0.980449657869013
9.208,0.965786901270772
9.216,0.952101661779081
9.224,0.93841642228739
9.232,0.92375366568915
9.24,0.909090909090909
9.248,0.894428152492669
9.256,0.881720430107527
9.264,0.872922776148583
9.272,0.872922776148583
9.28,0.884652981427175
9.288,0.909090909090909
9.296,0.951124144672532
9.304,1.01173020527859
9.312,1.09090909090909
9.32,1.18475073313783
