time,ppg
303.0,1.93841642228739
303.008,2.01564027370479
303.016,2.09188660801564
303.024,2.16617790811339
303.032,2.23851417399804
303.04,2.3088954056696
303.048,2.37634408602151
303.056,2.43890518084066
303.064,2.49657869012708
303.072,2.5405669599218
303.08,2.57478005865103
303.088,2.6099706744868
303.096,2.64125122189638
303.104,2.66568914956012
303.112,2.67937438905181
303.12,2.73020527859238
303.128,2.79374389051808
303.136,2.81036168132942
303.144,2.79960899315738
303.152,2.77321603128055
303.16,2.73900293255132
303.168,2.70087976539589
303.176,2.66471163245357
303.184,2.62854349951124
303.192,2.59139784946237
303.2,2.55425219941349
303.208,2.51515151515152
303.216,2.47702834799609
303.224,2.43792766373412
303.232,2.39687194525904
303.24,2.35679374389052
303.248,2.31671554252199
303.256,2.27663734115347
303.264,2.2355816226784
303.272,2.19745845552297
303.28,2.16226783968719
303.288,2.12414467253177
303.296,2.08602150537634
303.304,2.04789833822092
303.312,2.00782013685239
303.32,1.96676441837732
303.328,1.92766373411535
303.336,1.88954056695992
303.344,1.85239491691105
303.352,1.81524926686217
303.36,1.78005865102639
303.368,1.74682306940371
303.376,1.71847507331378
303.384,1.6930596285435
303.392,1.66373411534702
303.4,1.63538611925709
303.408,1.6080156402737
303.416,1.58064516129032
303.424,1.55522971652004
303.432,1.5327468230694
303.44,1.51124144672532
303.448,1.49071358748778
303.456,1.47018572825024
303.464,1.44868035190616
303.472,1.43304007820137
303.48,1.42033235581623
303.488,1.40566959921799
303.496,1.3900293255132
303.504,1.37438905180841
303.512,1.35777126099707
303.52,1.34115347018573
303.528,1.32649071358749
303.536,1.31378299120235
303.544,1.3010752688172
303.552,1.28934506353861
303.56,1.27663734115347
303.568,1.26295210166178
303.576,1.25415444770283
303.584,1.24828934506354
303.592,1.24144672531769
303.6,1.23949169110459
303.608,1.24437927663734
303.616,1.26099706744868
303.624,1.29130009775171
303.632,1.33626588465298
303.64,1.39296187683284
303.648,1.4574780058651
303.656,1.52883675464321
303.664,1.60508308895406
303.672,1.67253176930596
303.68,1.73509286412512
303.688,1.80254154447703
303.696,1.87194525904203
303.704,1.94232649071359
303.712,2.01466275659824
303.72,2.08797653958944
303.728,2.16226783968719
303.736,2.23655913978495
303.744,2.3088954056696
303.752,2.3782991202346
303.76,2.44477028347996
303.768,2.50635386119257
303.776,2.55327468230694
303.784,2.59139784946237
303.792,2.62952101661779
303.8,2.66373411534702
303.808,2.6950146627566
303.816,2.71945259042033
303.824,2.73607038123167
303.832,2.74291300097752
303.84,2.73802541544477
303.848,2.72043010752688
303.856,2.69208211143695
303.864,2.65689149560117
303.872,2.6197458455523
303.88,2.58064516129032
303.888,2.5405669599218
303.896,2.50146627565982
303.904,2.4633431085044
303.912,2.42619745845552
303.92,2.3880742913001
303.928,2.34897360703812
303.936,2.30987292277615
303.944,2.26881720430108
303.952,2.22678396871945
303.96,2.18572825024438
303.968,2.14760508308895
303.976,2.11436950146628
303.984,2.08406647116325
303.992,2.05180840664712
304.0,2.01857282502444
304.008,1.98435972629521
304.016,1.94916911045943
304.024,1.91300097751711
304.032,1.87585532746823
304.04,1.83870967741935
304.048,1.80254154447703
304.056,1.7663734115347
304.064,1.73216031280547
304.072,1.70283479960899
304.08,1.67644183773216
304.088,1.64711632453568
304.096,1.6177908113392
304.104,1.59042033235582
304.112,1.56500488758553
304.12,1.5405669599218
304.128,1.51906158357771
304.136,1.49755620723363
304.144,1.47702834799609
304.152,1.45650048875855
304.16,1.43695014662757
304.168,1.41935483870968
304.176,1.40566959921799
304.184,1.3919843597263
304.192,1.37341153470186
304.2,1.35386119257087
304.208,1.33431085043988
304.216,1.31573802541544
304.224,1.29814271749756
304.232,1.28250244379277
304.24,1.26979472140762
304.248,1.26197458455523
304.256,1.26392961876833
304.264,1.27956989247312
304.272,1.3049853372434
304.28,1.34115347018573
304.288,1.3919843597263
304.296,1.45259042033236
304.304,1.52101661779081
304.312,1.59433040078201
304.32,1.66959921798631
304.328,1.74486803519062
304.336,1.81915933528837
304.344,1.89247311827957
304.352,1.96383186705767
304.36,2.03421309872923
304.368,2.09481915933529
304.376,2.14956011730205
304.384,2.21309872922776
304.392,2.28054740957967
304.4,2.34897360703812
304.408,2.41642228739003
304.416,2.48289345063539
304.424,2.54643206256109
304.432,2.60703812316716
304.44,2.66373411534702
304.448,2.71749755620723
304.456,2.76539589442815
304.464,2.80742913000978
304.472,2.83577712609971
304.48,2.85434995112414
304.488,2.86803519061584
304.496,2.87390029325513
304.504,2.86901270772239
304.512,2.8533724340176
304.52,2.82600195503421
304.528,2.79081133919844
304.536,2.75073313782991
304.544,2.70772238514174
304.552,2.66471163245357
304.56,2.6217008797654
304.568,2.58162267839687
304.576,2.544477028348
304.584,2.50635386119257
304.592,2.46823069403715
304.6,2.42815249266862
304.608,2.386119257087
304.616,2.34115347018573
304.624,2.29521016617791
304.632,2.24828934506354
304.64,2.20039100684262
304.648,2.15347018572825
304.656,2.10654936461388
304.664,2.06060606060606
304.672,2.02150537634409
304.68,1.98435972629521
304.688,1.94428152492669
304.696,1.90224828934506
304.704,1.85826001955034
304.712,1.81622678396872
304.72,1.77712609970674
304.728,1.74095796676442
304.736,1.71163245356794
304.744,1.69012707722385
304.752,1.67741935483871
304.76,1.67741935483871
304.768,1.68621700879765
304.776,1.70283479960899
304.784,1.72727272727273
304.792,1.75855327468231
304.8,1.79081133919844
304.808,1.82306940371456
304.816,1.8533724340176
304.824,1.88074291300098
304.832,1.90420332355816
304.84,1.9247311827957
304.848,1.94330400782014
304.856,1.96089931573803
304.864,1.97653958944282
304.872,1.98729227761486
304.88,1.99511241446725
304.888,2.0
304.896,1.99902248289345
304.904,1.99120234604106
304.912,1.97653958944282
304.92,1.95796676441838
304.928,1.93841642228739
304.936,1.9188660801564
304.944,1.89931573802542
304.952,1.87976539589443
304.96,1.86217008797654
304.968,1.8475073313783
304.976,1.83675464320626
304.984,1.82600195503421
304.992,1.81622678396872
305.0,1.80645161290323
305.008,1.79472140762463
305.016,1.78005865102639
305.024,1.7644183773216
305.032,1.74877810361681
305.04,1.73313782991202
305.048,1.71554252199413
305.056,1.69599217986315
305.064,1.67546432062561
305.072,1.65689149560117
305.08,1.63929618768328
305.088,1.6177908113392
305.096,1.59335288367546
305.104,1.56598240469208
305.112,1.53763440860215
305.12,1.50928641251222
305.128,1.48093841642229
305.136,1.45454545454545
305.144,1.43010752688172
305.152,1.40664711632454
305.16,1.3841642228739
305.168,1.31378299120235
305.176,1.21896383186706
305.184,1.158357771261
305.192,1.11534701857282
305.2,1.08211143695015
305.208,1.05376344086022
305.216,1.03030303030303
305.224,1.00879765395894
305.232,0.991202346041056
305.24,0.976539589442815
305.248,0.962854349951124
305.256,0.950146627565982
305.264,0.937438905180841
305.272,0.930596285434995
305.28,0.924731182795699
305.288,0.913000977517107
305.296,0.899315738025415
305.304,0.885630498533724
305.312,0.873900293255132
305.32,0.868035190615836
305.328,0.873900293255132
305.336,0.898338220918866
305.344,0.943304007820137
305.352,1.00782013685239
305.36,1.09188660801564
305.368,1.17790811339198
305.376,1.26588465298143
305.384,1.36950146627566
305.392,1.48093841642229
305.4,1.59433040078201
305.408,1.70674486803519
305.416,1.81622678396872
305.424,1.92570869990225
305.432,2.03616813294233
305.44,2.14467253176931
305.448,2.25024437927664
305.456,2.35288367546432
305.464,2.45259042033236
305.472,2.5347018572825
305.48,2.60703812316716
305.488,2.6871945259042
305.496,2.7663734115347
305.504,2.84261974584555
305.512,2.91397849462366
305.52,2.97947214076246
305.528,3.03812316715543
305.536,3.08797653958944
305.544,3.13098729227761
305.552,3.16617790811339
305.56,3.19061583577713
305.568,3.19843597262952
305.576,3.19257086999022
305.584,3.17790811339198
305.592,3.15151515151515
305.6,3.11241446725318
305.608,3.06353861192571
305.616,3.00879765395894
305.624,2.95112414467253
305.632,2.89345063538612
305.64,2.83577712609971
305.648,2.78005865102639
305.656,2.72531769305963
305.664,2.66959921798631
305.672,2.61681329423265
305.68,2.56598240469208
305.688,2.51124144672532
305.696,2.45356793743891
305.704,2.39589442815249
305.712,2.33822091886608
305.72,2.28152492668622
305.728,2.2238514173998
305.736,2.16520039100684
305.744,2.10557184750733
305.752,2.04496578690127
305.76,1.98435972629521
305.768,1.930596285435
305.776,1.88172043010753
305.784,1.82893450635386
305.792,1.77712609970674
305.8,1.72922776148583
305.808,1.68328445747801
305.816,1.63929618768328
305.824,1.59628543499511
305.832,1.55522971652004
305.84,1.51710654936461
305.848,1.48484848484848
305.856,1.45845552297165
305.864,1.43988269794721
305.872,1.43010752688172
305.88,1.43108504398827
305.888,1.44379276637341
305.896,1.46823069403715
305.904,1.50342130987292
305.912,1.54643206256109
305.92,1.59433040078201
305.928,1.64418377321603
305.936,1.69403714565005
305.944,1.74095796676442
305.952,1.78592375366569
305.96,1.82991202346041
305.968,1.86705767350929
305.976,1.90029325513196
305.984,1.93646138807429
305.992,1.97165200391007
306.0,2.0039100684262
306.008,2.03128054740958
306.016,2.04985337243402
306.024,2.05865102639296
306.032,2.05571847507331
306.04,2.04105571847507
306.048,2.01661779081134
306.056,1.98631476050831
306.064,1.95307917888563
306.072,1.92179863147605
306.08,1.89345063538612
306.088,1.86314760508309
306.096,1.83186705767351
306.104,1.79960899315738
306.112,1.7683284457478
306.12,1.73900293255132
306.128,1.70869990224829
306.136,1.67448680351906
306.144,1.63929618768328
306.152,1.60508308895406
306.16,1.56989247311828
306.168,1.53763440860215
306.176,1.50830889540567
306.184,1.47605083088954
306.192,1.44086021505376
306.2,1.40566959921799
306.208,1.37047898338221
306.216,1.33724340175953
306.224,1.30400782013685
306.232,1.27174975562072
306.24,1.24046920821114
306.248,1.21212121212121
306.256,1.18572825024438
306.264,1.16520039100684
306.272,1.1466275659824
306.28,1.12414467253177
306.288,1.10068426197458
306.296,1.07624633431085
306.304,1.05180840664712
306.312,1.03030303030303
306.32,1.01466275659824
306.328,1.00879765395894
306.336,1.01661779081134
306.344,1.04203323558162
306.352,1.08406647116325
306.36,1.13978494623656
306.368,1.19941348973607
306.376,1.26295210166178
306.384,1.33626588465298
306.392,1.41642228739003
306.4,1.49853372434018
306.408,1.57869012707722
306.416,1.65786901270772
306.424,1.73509286412512
306.432,1.81036168132942
306.44,1.88367546432063
306.448,1.95503421309873
306.456,2.02346041055718
306.464,2.0791788856305
306.472,2.12903225806452
306.48,2.18279569892473
306.488,2.23655913978495
306.496,2.28543499511241
306.504,2.32746823069404
306.512,2.36070381231672
306.52,2.3822091886608
306.528,2.3880742913001
306.536,2.37927663734115
306.544,2.35777126099707
306.552,2.32649071358749
306.56,2.28739002932551
306.568,2.25024437927664
306.576,2.21603128054741
306.584,2.18084066471163
306.592,2.1466275659824
306.6,2.11436950146628
306.608,2.0830889540567
306.616,2.05278592375367
306.624,2.02150537634409
306.632,1.98924731182796
306.64,1.95601173020528
306.648,1.92179863147605
306.656,1.88563049853372
306.664,1.85434995112414
306.672,1.82306940371456
306.68,1.78690127077224
306.688,1.75073313782991
306.696,1.71456500488759
306.704,1.67644183773216
306.712,1.63734115347019
306.72,1.59824046920821
306.728,1.55816226783969
306.736,1.51906158357771
306.744,1.48289345063539
306.752,1.44965786901271
306.76,1.41739980449658
306.768,1.39100684261975
306.776,1.36852394916911
306.784,1.34408602150538
306.792,1.31769305962854
306.8,1.28836754643206
306.808,1.25806451612903
306.816,1.22873900293255
306.824,1.20234604105572
306.832,1.17888563049853
306.84,1.1564027370479
306.848,1.13391984359726
306.856,1.11241446725318
306.864,1.09775171065494
306.872,1.08699902248289
306.88,1.07429130009775
306.888,1.05962854349951
306.896,1.04398826979472
306.904,1.02834799608993
306.912,1.01270772238514
306.92,0.997067448680352
306.928,0.987292277614858
306.936,0.988269794721408
306.944,1.0039100684262
306.952,1.03714565004888
306.96,1.09090909090909
306.968,1.15347018572825
306.976,1.2238514173998
306.984,1.3108504398827
306.992,1.40860215053763
307.0,1.50830889540567
307.008,1.6080156402737
307.016,1.70478983382209
307.024,1.79863147605083
307.032,1.89051808406647
307.04,1.97947214076246
307.048,2.06647116324536
307.056,2.15151515151515
307.064,2.22189638318671
307.072,2.28445747800587
307.08,2.35288367546432
307.088,2.42033235581623
307.096,2.48680351906158
307.104,2.55034213098729
307.112,2.6080156402737
307.12,2.65884652981427
307.128,2.70185728250244
307.136,2.73411534701857
307.144,2.75562072336266
307.152,2.7644183773216
307.16,2.76050830889541
307.168,2.74584555229716
307.176,2.72140762463343
307.184,2.68817204301075
307.192,2.64907135874878
307.2,2.6080156402737
307.208,2.56598240469208
307.216,2.49853372434018
307.224,2.42033235581623
307.232,2.36363636363636
307.24,2.31769305962854
307.248,2.27663734115347
307.256,2.23655913978495
307.264,2.19941348973607
307.272,2.16226783968719
307.28,2.12121212121212
307.288,2.08015640273705
307.296,2.03812316715543
307.304,1.99511241446725
307.312,1.95307917888563
307.32,1.91104594330401
307.328,1.86803519061584
307.336,1.82795698924731
307.344,1.78983382209189
307.352,1.75268817204301
307.36,1.71456500488759
307.368,1.68230694037146
307.376,1.65493646138807
307.384,1.62561094819159
307.392,1.59628543499511
307.4,1.56695992179863
307.408,1.5366568914956
307.416,1.50635386119257
307.424,1.47507331378299
307.432,1.44477028347996
307.44,1.41739980449658
307.448,1.39296187683284
307.456,1.36950146627566
307.464,1.35190615835777
307.472,1.33626588465298
307.48,1.31769305962854
307.488,1.29912023460411
307.496,1.27956989247312
307.504,1.25904203323558
307.512,1.23949169110459
307.52,1.21994134897361
307.528,1.20234604105572
307.536,1.18572825024438
307.544,1.17008797653959
307.552,1.1544477028348
307.56,1.13880742913001
307.568,1.12805474095797
307.576,1.11925708699902
307.584,1.10752688172043
307.592,1.09481915933529
307.6,1.0830889540567
307.608,1.07038123167155
307.616,1.05474095796676
307.624,1.03910068426197
307.632,1.02248289345064
307.64,1.00782013685239
307.648,0.998044965786901
307.656,0.994134897360704
307.664,0.999022482893451
307.672,1.01466275659824
307.68,1.04203323558162
307.688,1.08406647116325
307.696,1.14076246334311
307.704,1.21016617790811
307.712,1.28934506353861
307.72,1.37438905180841
307.728,1.4613880742913
307.736,1.54740957966764
307.744,1.63049853372434
307.752,1.71260997067449
307.76,1.79374389051808
307.768,1.86314760508309
307.776,1.9286412512219
307.784,2.00097751710655
307.792,2.07624633431085
307.8,2.1524926686217
307.808,2.22873900293255
307.816,2.30400782013685
307.824,2.37536656891496
307.832,2.44379276637341
307.84,2.50928641251222
307.848,2.56989247311828
307.856,2.62561094819159
307.864,2.66568914956012
307.872,2.6969696969697
307.88,2.73020527859238
307.888,2.75855327468231
307.896,2.78005865102639
307.904,2.79178885630499
307.912,2.79374389051808
307.92,2.78494623655914
307.928,2.7624633431085
307.936,2.72922776148583
307.944,2.68817204301075
307.952,2.64320625610948
307.96,2.59824046920821
307.968,2.55425219941349
307.976,2.50928641251222
307.984,2.4633431085044
307.992,2.41739980449658
308.0,2.37243401759531
308.008,2.32746823069404
308.016,2.28250244379277
308.024,2.2355816226784
308.032,2.18768328445748
308.04,2.13782991202346
308.048,2.08797653958944
308.056,2.03910068426197
308.064,1.9960899315738
308.072,1.95796676441838
308.08,1.9169110459433
308.088,1.87390029325513
308.096,1.83088954056696
308.104,1.78983382209189
308.112,1.74877810361681
308.12,1.70772238514174
308.128,1.66764418377322
308.136,1.62854349951124
308.144,1.59042033235582
308.152,1.55229716520039
308.16,1.52199413489736
308.168,1.49462365591398
308.176,1.4633431085044
308.184,1.43108504398827
308.192,1.39882697947214
308.2,1.36754643206256
308.208,1.33919843597263
308.216,1.31182795698925
308.224,1.28445747800587
308.232,1.25610948191593
308.24,1.227761485826
308.248,1.19941348973607
308.256,1.17204301075269
308.264,1.1505376344086
308.272,1.13098729227761
308.28,1.10752688172043
308.288,1.08406647116325
308.296,1.05962854349951
308.304,1.03421309872923
308.312,1.01173020527859
308.32,0.993157380254154
308.328,0.982404692082111
308.336,0.982404692082111
308.344,0.994134897360704
308.352,1.01955034213099
308.36,1.05376344086022
308.368,1.09677419354839
308.376,1.1524926686217
308.384,1.21700879765396
308.392,1.28641251221896
308.4,1.35972629521017
308.408,1.43499511241447
308.416,1.51124144672532
308.424,1.58944281524927
308.432,1.66666666666667
308.44,1.74193548387097
308.448,1.81622678396872
308.456,1.89149560117302
308.464,1.95601173020528
308.472,2.01466275659824
308.48,2.0791788856305
308.488,2.14467253176931
308.496,2.20918866080156
308.504,2.27174975562072
308.512,2.33137829912023
308.52,2.38709677419355
308.528,2.43792766373412
308.536,2.48387096774194
308.544,2.52492668621701
308.552,2.56011730205279
308.56,2.58162267839687
308.568,2.59139784946237
308.576,2.59433040078201
308.584,2.58651026392962
308.592,2.56891495601173
308.6,2.5386119257087
308.608,2.49853372434018
308.616,2.45454545454545
308.624,2.40957966764418
308.632,2.36559139784946
308.64,2.32355816226784
308.648,2.28347996089932
308.656,2.24340175953079
308.664,2.20625610948192
308.672,2.17106549364614
308.68,2.13000977517107
308.688,2.08602150537634
308.696,2.04007820136852
308.704,1.99315738025415
308.712,1.94819159335288
308.72,1.90420332355816
308.728,1.86119257086999
308.736,1.81915933528837
308.744,1.77810361681329
308.752,1.73607038123167
308.76,1.6989247311828
308.768,1.66471163245357
308.776,1.62756598240469
308.784,1.58846529814272
308.792,1.54936461388074
308.8,1.51124144672532
308.808,1.47605083088954
308.816,1.44574780058651
308.824,1.42228739002933
308.832,1.40860215053763
308.84,1.40469208211144
308.848,1.41153470185728
308.856,1.42815249266862
308.864,1.44965786901271
308.872,1.47605083088954
308.88,1.50928641251222
308.888,1.54545454545455
308.896,1.58064516129032
308.904,1.613880742913
308.912,1.64516129032258
308.92,1.67644183773216
308.928,1.70674486803519
308.936,1.73411534701857
308.944,1.75953079178886
308.952,1.78103616813294
308.96,1.79569892473118
308.968,1.80449657869013
308.976,1.80742913000978
308.984,1.80156402737048
308.992,1.78885630498534
309.0,1.76930596285435
309.008,1.74584555229717
309.016,1.72140762463343
309.024,1.69794721407625
309.032,1.67350928641251
309.04,1.65004887585533
309.048,1.62854349951124
309.056,1.60703812316716
309.064,1.58944281524927
309.072,1.57380254154448
309.08,1.55620723362659
309.088,1.5366568914956
309.096,1.51612903225806
309.104,1.49364613880743
309.112,1.47018572825024
309.12,1.44770283479961
309.128,1.42619745845552
309.136,1.40469208211144
309.144,1.3841642228739
309.152,1.36363636363636
309.16,1.34701857282502
309.168,1.33333333333333
309.176,1.31573802541544
309.184,1.29814271749756
309.192,1.27956989247312
309.2,1.26001955034213
309.208,1.24046920821114
309.216,1.22091886608016
309.224,1.20332355816227
309.232,1.18572825024438
309.24,1.16813294232649
309.248,1.1505376344086
309.256,1.13294232649071
309.264,1.13196480938416
309.272,1.13880742913001
309.28,1.13489736070381
309.288,1.12707722385142
309.296,1.11730205278592
309.304,1.10654936461388
309.312,1.09579667644184
309.32,1.08406647116325
309.328,1.07038123167155
